model,class,feature,coefficient_standardized
direct_method,B_DEC,prior_dwcs_td_landed_per15_diff,-0.3897247021869904
direct_method,B_DEC,prior_dwcs_td_attempted_per15_diff,0.241428379045446
direct_method,B_DEC,prior_dwcs_td_accuracy_diff,0.17380067780309544
direct_method,B_DEC,prior_dwcs_kd_per15_diff,0.014844459753626893
direct_method,B_DEC,prior_dwcs_sub_attempts_per15_diff,0.04816491780672137
direct_method,B_DEC,ext_available_diff,0.03666436581011053
direct_method,B_DEC,ext_fights_diff,0.010605363796181369
direct_method,B_DEC,ext_wins_diff,0.06735066639728879
direct_method,B_DEC,ext_losses_diff,-0.03287621028665133
direct_method,B_DEC,ext_win_pct_diff,0.052999121350095095
direct_method,B_DEC,ext_finish_win_pct_diff,-0.24947458402826334
direct_method,B_DEC,ext_ko_win_pct_diff,-0.19318283112034568
direct_method,B_DEC,ext_sub_win_pct_diff,-0.10783283089118872
direct_method,B_DEC,ext_dec_win_pct_diff,0.13948072584837826
direct_method,B_DEC,ext_finish_loss_pct_diff,-0.15566125367906722
direct_method,B_DEC,ext_ko_loss_pct_diff,-0.1615447365546712
direct_method,B_DEC,ext_sub_loss_pct_diff,-0.03393888473029043
direct_method,B_DEC,ext_recent3_win_pct_diff,-1.0316690232278782
direct_method,B_DEC,ext_recent5_win_pct_diff,-0.24359294337545737
direct_method,B_DEC,ext_recent3_finish_pct_diff,0.7158758036776238
direct_method,B_DEC,ext_recent5_finish_pct_diff,0.3892441067651854
direct_method,B_DEC,ext_major_fights_diff,-0.05248011178124259
direct_method,B_DEC,ext_major_win_pct_diff,0.044180074043290204
direct_method,B_DEC,ext_regional_fights_diff,0.049037629422310845
direct_method,B_DEC,ext_regional_win_pct_diff,-0.37532519513521145
direct_method,B_DEC,ext_org_diversity_diff,-0.15906835773377836
direct_method,B_DEC,ext_title_fights_diff,0.35872048308779286
direct_method,B_DEC,ext_elo_diff,0.0251078658404701
direct_method,B_DEC,ext_avg_opp_elo_diff,0.038896934811270746
direct_method,B_DEC,ext_recent5_avg_opp_elo_diff,0.028182723722933595
direct_method,B_DEC,ext_best_win_opp_elo_diff,0.06398974226755405
direct_method,B_DEC,ext_days_since_last_diff,-0.3235518197694602
direct_method,B_DEC,ext_avg_duration_sec_diff,0.21733782355214257
direct_method,B_DEC,ext_recent5_avg_duration_sec_diff,0.2712707737700421
direct_method,B_DEC,ext_r1_finish_win_pct_diff,0.24657975700597215
direct_method,B_DEC,ext_early_finish_win_pct_diff,0.16569799864310836
direct_method,B_DEC,ext_multi_route_finisher_diff,0.19614138616215343
direct_method,B_KO_TKO,age_diff,0.08476807702806158
direct_method,B_KO_TKO,height_diff,-0.21510587623908806
direct_method,B_KO_TKO,reach_diff,-0.17090773769025436
direct_method,B_KO_TKO,height_missing_diff,0.15105979534615005
direct_method,B_KO_TKO,reach_missing_diff,0.009253237403251393
direct_method,B_KO_TKO,southpaw_diff,-0.18152638726779197
direct_method,B_KO_TKO,switch_diff,-0.020431930781478532
direct_method,B_KO_TKO,striker_style_diff,-0.6287253181843465
direct_method,B_KO_TKO,grappler_style_diff,-0.06287660284576964
direct_method,B_KO_TKO,prior_dwcs_bouts_diff,-0.05265122056800097
direct_method,B_KO_TKO,prior_dwcs_wins_diff,-0.17223066955318583
direct_method,B_KO_TKO,prior_dwcs_win_pct_diff,-0.022443981696735386
direct_method,B_KO_TKO,prior_dwcs_finish_pct_diff,-0.04448854920971544
direct_method,B_KO_TKO,prior_dwcs_ko_win_pct_diff,-0.23439359602816473
direct_method,B_KO_TKO,prior_dwcs_sub_win_pct_diff,0.17155966590368696
direct_method,B_KO_TKO,prior_dwcs_dec_win_pct_diff,0.006874310172916028
direct_method,B_KO_TKO,prior_dwcs_avg_duration_diff,0.06572438037287393
direct_method,B_KO_TKO,prior_dwcs_over25_rate_diff,-0.1194559107294102
direct_method,B_KO_TKO,prior_dwcs_stats_available_diff,0.0905697035694268
direct_method,B_KO_TKO,prior_dwcs_sig_landed_pm_diff,-0.05024846549386956
direct_method,B_KO_TKO,prior_dwcs_sig_attempted_pm_diff,-0.01442723900378365
direct_method,B_KO_TKO,prior_dwcs_sig_accuracy_diff,0.163171165788339
direct_method,B_KO_TKO,prior_dwcs_td_landed_per15_diff,0.07399203215977705
direct_method,B_KO_TKO,prior_dwcs_td_attempted_per15_diff,-0.23073552191320013
direct_method,B_KO_TKO,prior_dwcs_td_accuracy_diff,-0.2813609640162496
direct_method,B_KO_TKO,prior_dwcs_kd_per15_diff,-0.061028833587801486
direct_method,B_KO_TKO,prior_dwcs_sub_attempts_per15_diff,0.44398709394467095
direct_method,B_KO_TKO,ext_available_diff,0.20018632835667383
direct_method,B_KO_TKO,ext_fights_diff,0.05439571213534451
direct_method,B_KO_TKO,ext_wins_diff,-0.08672131104318302
direct_method,B_KO_TKO,ext_losses_diff,0.2846110642965689
direct_method,B_KO_TKO,ext_win_pct_diff,0.14415643687149515
direct_method,B_KO_TKO,ext_finish_win_pct_diff,0.37246437446738573
direct_method,B_KO_TKO,ext_ko_win_pct_diff,0.09611872483876847
direct_method,B_KO_TKO,ext_sub_win_pct_diff,0.4015635688063111
direct_method,B_KO_TKO,ext_dec_win_pct_diff,0.03873077209037195
direct_method,B_KO_TKO,ext_finish_loss_pct_diff,0.1884938545858753
direct_method,B_KO_TKO,ext_ko_loss_pct_diff,0.3900628114818606
direct_method,B_KO_TKO,ext_sub_loss_pct_diff,-0.17172605545401834
direct_method,B_KO_TKO,ext_recent3_win_pct_diff,-0.6406624282629348
direct_method,B_KO_TKO,ext_recent5_win_pct_diff,0.20110448779757625
direct_method,B_KO_TKO,ext_recent3_finish_pct_diff,-0.5195127366004532
direct_method,B_KO_TKO,ext_recent5_finish_pct_diff,-0.1743077652147548
direct_method,B_KO_TKO,ext_major_fights_diff,0.03861322474704996
direct_method,B_KO_TKO,ext_major_win_pct_diff,0.1744381526064989
direct_method,B_KO_TKO,ext_regional_fights_diff,0.04389244844203414
direct_method,B_KO_TKO,ext_regional_win_pct_diff,-0.22732298113149552
direct_method,B_KO_TKO,ext_org_diversity_diff,-0.027098824087092067
direct_method,B_KO_TKO,ext_title_fights_diff,-0.4047189410220112
direct_method,B_KO_TKO,ext_elo_diff,-0.41505924555967516
direct_method,B_KO_TKO,ext_avg_opp_elo_diff,0.04299667760314743
direct_method,B_KO_TKO,ext_recent5_avg_opp_elo_diff,0.05244026675599198
direct_method,B_KO_TKO,ext_best_win_opp_elo_diff,-0.03861489279072713
direct_method,B_KO_TKO,ext_days_since_last_diff,-0.05028761952031087
direct_method,B_KO_TKO,ext_avg_duration_sec_diff,-0.15253224066093668
direct_method,B_KO_TKO,ext_recent5_avg_duration_sec_diff,-0.012784583265193817
direct_method,B_KO_TKO,ext_r1_finish_win_pct_diff,-0.016055244995208096
direct_method,B_KO_TKO,ext_early_finish_win_pct_diff,-0.017535710372721846
direct_method,B_KO_TKO,ext_multi_route_finisher_diff,-0.25860698092465345
direct_method,B_SUB,age_diff,0.06831335300489555
direct_method,B_SUB,height_diff,0.18479369285187572
direct_method,B_SUB,reach_diff,-0.20533434421410632
direct_method,B_SUB,height_missing_diff,0.006367668602739968
