uid,fight_id,event_id,event_date,event_name,promotion,fighter_id,fighter_name,fight_result,opponent_id,opponent_name,title_fight,fight_end_round,fight_result_type,fight_duration,over_2_5
s:3301~l:3321~e:600055021~c:401794169,600055021-4701954-4969974,600055021,2025-08-20,Dana White's Contender Series,DWC,5219928,manuel exposito,L,4969974,jose delano,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600055021~c:401808380,600055021-5070502-4694832,600055021,2025-08-20,Dana White's Contender Series,DWC,5296762,brandon holmes,L,4694832,cam rowston,False,1,KO-TKO,2.97,False
s:3301~l:3321~e:600055021~c:401801205,600055021-4601333-5212852,600055021,2025-08-20,Dana White's Contender Series,DWC,5292169,kaushik saikumar,L,5212852,louis lee scott,False,3,KO-TKO,12.33,False
s:3301~l:3321~e:600055021~c:401801206,600055021-5220468-5211221,600055021,2025-08-20,Dana White's Contender Series,DWC,4049391,josh hokit,W,5220468,guilherme uriel,False,2,KO-TKO,6.1,False
s:3301~l:3321~e:600055021~c:401801207,600055021-5290796-5212854,600055021,2025-08-20,Dana White's Contender Series,DWC,5290789,tommy cuozzi,L,5290796,ramiro jimenez,False,1,KO-TKO,2.88,False
s:3301~l:3321~e:600055020~c:401793731,600055020-5287948-4685888,600055020,2025-08-12,Dana White's Contender Series,DWC,5287881,ilian bouafia,W,5287948,neemias santana,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600055020~c:401793732,600055020-3093513-5264471,600055020,2025-08-12,Dana White's Contender Series,DWC,5290957,ty miller,W,5264471,jimmy drago,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600055020~c:401793734,600055020-4906182-5265556,600055020,2025-08-12,Dana White's Contender Series,DWC,5279283,george mangos,L,5265556,radley da silva,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600055020~c:401793735,600055020-5207665-5147207,600055020,2025-08-12,Dana White's Contender Series,DWC,5282842,chris ewert,L,5147207,yuri panferov,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600036332~c:401567321,600036332-5057385-4892422,600036332,2023-08-08,Dana White's Contender Series,DWC,5144008,payton talbott,W,4892422,reyes cortez jr.,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600047775~c:401690354,600047775-5214599-5001017,600047775,2024-09-04,Dana White's Contender Series,DWC,4701954,seokhyeon ko,W,5214599,igor cavalcanti,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600047624~c:401686958,600047624-5223854-5057023,600047624,2024-08-13,Dana White's Contender Series,DWC,5211221,mansur abdul-malik,W,5057023,wes schultz,False,2,KO-TKO,8.92,False
s:3301~l:3321~e:600047774~c:401698249,600047774-4896556-4421157,600047774,2024-08-28,Dana White's Contender Series,DWC,5212854,malcolm wellmaker,W,4421157,adam bramhald,False,1,KO-TKO,2.48,False
s:3301~l:3321~e:600022207~c:401466056,600022207-4963343-5204220,600022207,2022-08-24,Dana White's Contender Series,DWC,4601333,rayanne dos santos,L,4963343,denise gomes,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600022211~c:401483870,600022211-5140897-4876401,600022211,2022-09-21,Dana White's Contender Series,DWC,5088844,raul rosas jr.,W,4876401,mando gutierrez,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401221629~c:401231061,401221629-5218818-4222369,401221629,2020-08-05,Dana White's Contender Series,DWC,4685888,ronaldo rodríguez,L,4222369,jerome rivera,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600047775~c:401699793,600047775-5216849-5211222,600047775,2024-09-04,Dana White's Contender Series,DWC,5211223,yuneisy duben,W,5211222,shannon clark,False,1,KO-TKO,1.22,False
s:3301~l:3321~e:600022209~c:401467664,600022209-4294871-4690484,600022209,2022-09-07,Dana White's Contender Series,DWC,3093513,ismael bonfim,W,4294871,nariman abbasov,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600047781~c:401724486,600047781-5213179-4813565,600047781,2024-10-16,Dana White's Contender Series,DWC,5057385,antonio monteiro,L,5213179,yadier del valle,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600047781~c:401724507,600047781-5211224-5223853,600047781,2024-10-16,Dana White's Contender Series,DWC,5223854,julieta martinez,W,5223853,leslie hernandez,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:600047781~c:401721187,600047781-5236142-4848673,600047781,2024-10-16,Dana White's Contender Series,DWC,5218668,mohamed ado,L,5236142,jonathan micallef,False,1,SUBMISSION,3.02,False
s:3301~l:3321~e:600047780~c:401690359,600047780-5217935-5144174,600047780,2024-10-09,Dana White's Contender Series,DWC,5217455,islem masraf,L,5217935,artem vakhitov,False,1,KO-TKO,4.38,False
s:3301~l:3321~e:600047780~c:401724477,600047780-5215272-5218817,600047780,2024-10-09,Dana White's Contender Series,DWC,5218818,lucas camacho,L,5218817,mario pinto,False,1,KO-TKO,1.72,False
s:3301~l:3321~e:600047780~c:401724479,600047780-5212748-5147579,600047780,2024-10-09,Dana White's Contender Series,DWC,4896556,vanilto antunes,L,5212748,islam dulatov,False,1,KO-TKO,2.73,False
s:3301~l:3321~e:600047780~c:401724481,600047780-5218814-5145496,600047780,2024-10-09,Dana White's Contender Series,DWC,5001017,sean gauci,W,5218814,anthony drilich,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600047779~c:401690358,600047779-5125484-5149722,600047779,2024-10-02,Dana White's Contender Series,DWC,4571450,alberto montes,W,5125484,carlos calderon,False,2,SUBMISSION,7.63,False
s:3301~l:3321~e:600047778~c:401690357,600047778-5216851-4893608,600047778,2024-09-25,Dana White's Contender Series,DWC,4047571,bailey schoenfelder,L,5216851,danylo voievodkin,False,1,SUBMISSION,1.22,False
s:3301~l:3321~e:600047778~c:401717098,600047778-5220883-5149442,600047778,2024-09-25,Dana White's Contender Series,DWC,5216849,kevin christian,W,5220883,francesco mazzeo,False,2,SUBMISSION,9.280000000000001,False
s:3301~l:3321~e:600047777~c:401690356,600047777-4045420-5144797,600047777,2024-09-18,Dana White's Contender Series,DWC,5215272,aaron tau,L,5144797,elijah smith,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600047777~c:401716184,600047777-5119702-5218815,600047777,2024-09-18,Dana White's Contender Series,DWC,5218816,joey hart,L,5218815,benjamin bennett,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:600047776~c:401703288,600047776-5068827-5149815,600047776,2024-09-11,Dana White's Contender Series,DWC,5224461,taiga iwasaki,L,5149815,yousri belgaroui,False,3,KO-TKO,12.57,True
s:3301~l:3321~e:600047776~c:401703290,600047776-5143224-4239113,600047776,2024-09-11,Dana White's Contender Series,DWC,4690484,corinne laframboise,L,4239113,nicolle caliari,False,1,SUBMISSION,4.75,False
s:3301~l:3321~e:600047775~c:401699791,600047775-5211247-5056138,600047775,2024-09-04,Dana White's Contender Series,DWC,4848673,will currie,L,5211247,djorden santos,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600047774~c:401708027,600047774-4788298-5195917,600047774,2024-08-28,Dana White's Contender Series,DWC,5211224,jack duffy,L,5195917,nick piccininni,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:600047773~c:401693511,600047773-4764301-5001014,600047773,2024-08-20,Dana White's Contender Series,DWC,5144174,billy brand,L,5001014,cody haddon,False,1,SUBMISSION,3.15,False
s:3301~l:3321~e:600047624~c:401703013,600047624-4403762-4295666,600047624,2024-08-13,Dana White's Contender Series,DWC,4813565,ding meng,L,4295666,rami hamed,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600047624~c:401686960,600047624-4008506-4691323,600047624,2024-08-13,Dana White's Contender Series,DWC,5149722,mikheil sazhiniani,L,4691323,bruno lopes,False,2,KO-TKO,9.23,False
s:3301~l:3321~e:600036498~c:401597250,600036498-4683396-4702589,600036498,2023-09-27,Dana White's Contender Series,DWC,4893608,angel pacheco,L,4702589,danny silva,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600036497~c:401591070,600036497-4684237-5126213,600036497,2023-09-20,Dana White's Contender Series,DWC,5145496,igor severino,W,5126213,jhonata silva,False,2,KO-TKO,7.62,False
s:3301~l:3321~e:401222785~c:401241749,401222785-5001016-3896920,401222785,2020-09-09,Dana White's Contender Series,DWC,4045420,aliaskhab khizriev,W,3896920,henrique shiguemoto,False,1,SUBMISSION,0.83,False
s:3301~l:3321~e:600036500~c:401604870,600036500-5157669-5075334,600036500,2023-10-11,Dana White's Contender Series,DWC,5147579,rickson zenidim,L,5157669,andre lima,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600036500~c:401606729,600036500-4795255-5146278,600036500,2023-10-11,Dana White's Contender Series,DWC,5149442,davi bittencourt,L,5146278,lucas rocha,False,2,KO-TKO,5.3,False
s:3301~l:3321~e:600036498~c:401597249,600036498-5149190-5088846,600036498,2023-09-27,Dana White's Contender Series,DWC,5119702,alexander soldatkin,L,5149190,mario piazzon,False,3,DQ,10.33,False
s:3301~l:3321~e:600036497~c:401571752,600036497-5076594-4977643,600036497,2023-09-20,Dana White's Contender Series,DWC,5077056,jacobi jones,L,4977643,daniel allen,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600036495~c:401592854,600036495-4584163-5032015,600036495,2023-09-06,Dana White's Contender Series,DWC,5068827,chad hanekom,L,5032015,dylan budka,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600036495~c:401592855,600036495-5075937-4801725,600036495,2023-09-06,Dana White's Contender Series,DWC,5144319,rainn guerrero,L,4801725,dione barbosa,False,1,SUBMISSION,4.58,False
s:3301~l:3321~e:600036493~c:401571756,600036493-4701186-5143223,600036493,2023-08-23,Dana White's Contender Series,DWC,5143224,eli aronov,L,5143223,zachary reese,False,1,SUBMISSION,1.23,False
s:3301~l:3321~e:600036493~c:401577735,600036493-5056143-4900808,600036493,2023-08-23,Dana White's Contender Series,DWC,5056138,kaik brito,L,4900808,oban elliott,False,3,DEC-MAJ,15.0,True
s:3301~l:3321~e:600036493~c:401577736,600036493-5007635-5044376,600036493,2023-08-23,Dana White's Contender Series,DWC,4403762,isis verbeek,L,5007635,josefine knutsson,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600036492~c:401571757,600036492-4963260-4695485,600036492,2023-08-15,Dana White's Contender Series,DWC,4764301,george hardwick,L,4695485,abdul-kareem al-selwady,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600036332~c:401567320,600036332-5077400-5007668,600036332,2023-08-08,Dana White's Contender Series,DWC,5075334,kevin szaflarski,L,5007668,caio machado,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600036332~c:401579189,600036332-5144066-5065494,600036332,2023-08-08,Dana White's Contender Series,DWC,4788298,victor dias,L,5144066,kevin borjas,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401222785~c:401241748,401222785-4892412-4412279,401222785,2020-09-09,Dana White's Contender Series,DWC,4684237,mana martinez,L,4412279,drako rodriguez,False,1,SUBMISSION,2.37,False
s:3301~l:3321~e:401221631~c:401233640,401221631-4686737-5044439,401221631,2020-08-19,Dana White's Contender Series,DWC,4683396,cheyanne vlismas,W,4686737,hilarie rose,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600022212~c:401483884,600022212-5088885-4584150,600022212,2022-09-28,Dana White's Contender Series,DWC,5088846,emiliano linares,L,5088885,jack jenkins,False,3,KO-TKO,14.5,True
s:3301~l:3321~e:600022212~c:401483886,600022212-5088891-4244337,600022212,2022-09-28,Dana White's Contender Series,DWC,4795255,ashiek ajim,L,5088891,mateus mendonca,False,1,KO-TKO,0.8,False
s:3301~l:3321~e:600022211~c:401483871,600022211-5077131-3127966,600022211,2022-09-21,Dana White's Contender Series,DWC,4584163,leon aliu,L,5077131,brunno ferreira,False,1,KO-TKO,1.58,False
s:3301~l:3321~e:600022211~c:401451172,600022211-4884867-2223033,600022211,2022-09-21,Dana White's Contender Series,DWC,5076594,richard jacobi,L,2223033,austen lane,False,1,KO-TKO,4.57,False
s:3301~l:3321~e:600022211~c:401483872,600022211-3127966-3896934,600022211,2022-09-21,Dana White's Contender Series,DWC,5075937,roybert echeverria,L,3896934,jafel filho,False,3,KO-TKO,11.52,False
s:3301~l:3321~e:600022209~c:401467663,600022209-4915907-3955238,600022209,2022-09-07,Dana White's Contender Series,DWC,4701186,jimmy lawson,L,4915907,karl williams,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600022209~c:401467665,600022209-5056144-4286781,600022209,2022-09-07,Dana White's Contender Series,DWC,5056143,nayara maia,L,5056144,tereza bleda,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600022208~c:401467211,600022208-3955238-4689965,600022208,2022-08-31,Dana White's Contender Series,DWC,5044376,rodrigo lidio,L,4689965,mateusz rębecki,False,1,SUBMISSION,3.08,False
s:3301~l:3321~e:600022208~c:401467212,600022208-5060398-3955238,600022208,2022-08-31,Dana White's Contender Series,DWC,4869428,maria silva,L,5060398,viktoriia dudakova,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600010081~c:401370331,600010081-3955238-4403763,600010081,2021-10-13,Dana White's Contender Series,DWC,4869428,maria silva,W,4403763,kathryn paprocki,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600022207~c:401466053,600022207-3955238-4358252,600022207,2022-08-24,Dana White's Contender Series,DWC,4963260,amiran gogoladze,L,4358252,darrius flowers,False,1,SUBMISSION,1.22,False
s:3301~l:3321~e:600022207~c:401466055,600022207-3955238-5077399,600022207,2022-08-24,Dana White's Contender Series,DWC,5077400,josh wang-kim,L,5077399,cameron saaiman,False,3,KO-TKO,12.870000000000001,True
s:3301~l:3321~e:600021773~c:401445836,600021773-4892415-5074131,600021773,2022-08-17,Dana White's Contender Series,DWC,5074276,thomas paull,L,5074131,esteban ribovics,False,1,KO-TKO,1.5,False
s:3301~l:3321~e:600021773~c:401465217,600021773-5074126-4875515,600021773,2022-08-17,Dana White's Contender Series,DWC,5065494,ivan valenzuela,L,5074126,claudio ribeiro,False,1,KO-TKO,0.42,False
s:3301~l:3321~e:600021773~c:401465218,600021773-3955238-4360028,600021773,2022-08-17,Dana White's Contender Series,DWC,4584150,jack cartwright,L,4360028,jose johnson,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600021772~c:401464157,600021772-4873641-4683551,600021772,2022-08-10,Dana White's Contender Series,DWC,5044439,sandra lavado,L,4683551,karolina wojcik,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600021771~c:401463241,600021771-4874989-4706975,600021771,2022-08-03,Dana White's Contender Series,DWC,4892412,shimon smotritsky,L,4706975,billy ray goff,False,1,KO-TKO,3.62,False
s:3301~l:3321~e:600010080~c:401361415,600010080-4874989-3165120,600010080,2021-10-06,Dana White's Contender Series,DWC,4892412,shimon smotritsky,L,3165120,mike malott,False,1,SUBMISSION,0.65,False
s:3301~l:3321~e:600011553~c:401382971,600011553-4895769-4689226,600011553,2021-11-03,Dana White's Contender Series,DWC,4895361,qiulun,L,4895769,erisson ferreira,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600011553~c:401382972,600011553-3110833-4354422,600011553,2021-11-03,Dana White's Contender Series,DWC,4884867,jonas bilharinho,W,4354422,canaan kawaihae,False,3,KO-TKO,14.0,True
s:3301~l:3321~e:600011553~c:401382973,600011553-4835136-4204320,600011553,2021-11-03,Dana White's Contender Series,DWC,4286781,shang zhifa,L,4204320,juan puerta,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:600011552~c:401382951,600011552-4867357-4411885,600011552,2021-10-27,Dana White's Contender Series,DWC,4021216,oron kahlon,L,4867357,javid basharat,False,3,SUBMISSION,14.2,True
s:3301~l:3321~e:600011552~c:401382952,600011552-4010873-3309918,600011552,2021-10-27,Dana White's Contender Series,DWC,4568503,yan qihui,L,3309918,karine silva,False,2,SUBMISSION,6.73,False
s:3301~l:3321~e:600011552~c:401382953,600011552-4896616-4411885,600011552,2021-10-27,Dana White's Contender Series,DWC,4218124,kolton englund,L,4896616,manuel torres,False,1,KO-TKO,2.17,False
s:3301~l:3321~e:600011552~c:401382954,600011552-4892416-4606413,600011552,2021-10-27,Dana White's Contender Series,DWC,4892415,xie bin,L,4892416,olivier murad,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:600011551~c:401382490,600011551-4894791-4683397,600011551,2021-10-20,Dana White's Contender Series,DWC,4875514,kaloyan kolev,L,4894791,armen petrosyan,False,1,KO-TKO,4.45,False
s:3301~l:3321~e:600010081~c:401370333,600010081-4406574-3895527,600010081,2021-10-13,Dana White's Contender Series,DWC,2502713,lorenzo hood,L,4406574,martin buday,False,1,KO-TKO,4.93,False
s:3301~l:3321~e:600010080~c:401377230,600010080-4693719-4783385,600010080,2021-10-06,Dana White's Contender Series,DWC,4875515,shonte barnes,L,4783385,joseph holmes,False,2,SUBMISSION,7.77,False
s:3301~l:3321~e:600010080~c:401370313,600010080-4685886-4874988,600010080,2021-10-06,Dana White's Contender Series,DWC,4874989,patrik white,L,4874988,genaro valdez,False,2,KO-TKO,5.73,False
s:3301~l:3321~e:600008644~c:401348177,600008644-4873642-4359111,600008644,2021-09-29,Dana White's Contender Series,DWC,4873641,lucasz sudolski,L,4873642,ihor potieria,False,1,KO-TKO,3.68,False
s:3301~l:3321~e:600008643~c:401357660,600008643-4389513-4374436,600008643,2021-09-22,Dana White's Contender Series,DWC,4835136,hashem arkhagha,L,4374436,aj dobson,False,1,SUBMISSION,4.35,False
s:3301~l:3321~e:600008641~c:401348174,600008641-3947116-4788300,600008641,2021-09-08,Dana White's Contender Series,DWC,4888600,logan urban,D,4788300,josh quinlan,False,1,NO-CONTEST,0.78,False
s:3301~l:3321~e:600008640~c:401348173,600008640-4227265-4570799,600008640,2021-09-01,Dana White's Contender Series,DWC,3110833,matheus scheffel,L,4227265,azamat murzakanov,False,1,KO-TKO,3.0,False
s:3301~l:3321~e:600008640~c:401351345,600008640-4869424-3099070,600008640,2021-09-01,Dana White's Contender Series,DWC,4410116,leonardo damiani,L,4869424,aj fletcher,False,1,KO-TKO,2.4,False
s:3301~l:3321~e:401223626~c:401260365,401223626-4573207-4566310,401223626,2020-11-18,Dana White's Contender Series,DWC,4689228,pauline macias,L,4566310,gloria de paula,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401223626~c:401256300,401223626-4573209-4374740,401223626,2020-11-18,Dana White's Contender Series,DWC,4689226,chelsea hackett,L,4374740,victoria leonardo,False,2,KO-TKO,9.68,False
s:3301~l:3321~e:401223625~c:401256293,401223625-4702563-4379326,401223625,2020-11-11,Dana White's Contender Series,DWC,4701012,shaheen santana,L,4702563,natan levy,False,3,SUBMISSION,10.92,False
s:3301~l:3321~e:401223625~c:401256296,401223625-4569668-4237930,401223625,2020-11-11,Dana White's Contender Series,DWC,4606413,danny sabatello,W,4237930,taylor moore,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401223624~c:401252310,401223624-4573548-4038116,401223624,2020-11-05,Dana White's Contender Series,DWC,4693719,edson gomez,L,4038116,ignacio bahamondes,False,2,KO-TKO,7.52,False
s:3301~l:3321~e:401222786~c:401241751,401222786-4248475-2511778,401222786,2020-09-16,Dana White's Contender Series,DWC,4683397,korey kuppe,L,2511778,michael lombardo,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401222786~c:401241753,401222786-4246527-3945573,401222786,2020-09-16,Dana White's Contender Series,DWC,3947116,dinis paiva,L,4246527,kyle driscoll,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401222785~c:401241746,401222785-4689223-4248475,401222785,2020-09-09,Dana White's Contender Series,DWC,4685886,cameron church,L,4689223,sherrard blackledge,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401221632~c:401231042,401221632-4237148-4565645,401221632,2020-08-26,Dana White's Contender Series,DWC,3895527,jhonoven pati,L,4237148,jamie pickett,False,2,KO-TKO,5.55,False
s:3301~l:3321~e:401221632~c:401235979,401221632-2354564-4341591,401221632,2020-08-26,Dana White's Contender Series,DWC,4389513,kyron bowen,L,4341591,collin huckbody,False,1,SUBMISSION,1.47,False
s:3301~l:3321~e:401221630~c:401235374,401221630-4573208-4565642,401221630,2020-08-12,Dana White's Contender Series,DWC,4359111,anthony adams,L,4573208,impa kasanganay,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401033281~c:265446,401033281-4565642-4349152,401033281,2018-07-18,Dana White's Contender Series,DWC,4359111,anthony adams,L,4349152,chibwikem onyenegecha,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:401221629~c:401231059,401221629-4565646-2594871,401221629,2020-08-05,Dana White's Contender Series,DWC,4010873,ty flores,L,2594871,dustin jacoby,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128918~c:264862,401128918-4573208-4425611,401128918,2019-08-28,Dana White's Contender Series,DWC,4573207,kailan hill,L,4573208,impa kasanganay,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128918~c:264863,401128918-4426306-4388465,401128918,2019-08-28,Dana White's Contender Series,DWC,4573209,sanghoon yoo,L,4388465,peter barrett,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128926~c:266409,401128926-4424478-3924096,401128926,2019-08-21,Dana White's Contender Series,DWC,4423215,leon shahbazyan,L,3924096,phil rowe,False,3,KO-TKO,10.27,False
s:3301~l:3321~e:401128926~c:270162,401128926-4095179-4565641,401128926,2019-08-21,Dana White's Contender Series,DWC,4570799,marcos brigagão,L,4565641,jamal pogues,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128926~c:270163,401128926-4423875-3023804,401128926,2019-08-21,Dana White's Contender Series,DWC,4573548,desmond torres,L,3023804,steve garcia,False,1,KO-TKO,4.58,False
s:3301~l:3321~e:401128926~c:270165,401128926-4425705-4303035,401128926,2019-08-21,Dana White's Contender Series,DWC,4569668,ricky steele,W,4303035,phil caracappa,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:401128925~c:269720,401128925-4030352-4255766,401128925,2019-08-14,Dana White's Contender Series,DWC,4379326,herdem alacabek,L,4255766,william knight,False,3,KO-TKO,14.57,True
s:3301~l:3321~e:401128925~c:269721,401128925-4406572-4044409,401128925,2019-08-14,Dana White's Contender Series,DWC,4565646,devin smyth,L,4044409,brok weaver,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128925~c:266408,401128925-3039935-4245681,401128925,2019-08-14,Dana White's Contender Series,DWC,4248475,julius anglickas,W,4245681,karl reed,False,3,SUBMISSION,13.42,True
s:3301~l:3321~e:401128924~c:269717,401128924-4021523-4234751,401128924,2019-08-07,Dana White's Contender Series,DWC,4350860,marilia santos,L,4234751,lucrezia ria,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:401128924~c:269715,401128924-4021523-3091099,401128924,2019-08-07,Dana White's Contender Series,DWC,4565642,taylor johnson,L,3091099,andre muniz,False,1,SUBMISSION,1.77,False
s:3301~l:3321~e:401128924~c:266407,401128924-4392322-4062287,401128924,2019-08-07,Dana White's Contender Series,DWC,4565645,dwight joseph,W,4062287,jay perrin,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128922~c:268460,401128922-4372190-4040956,401128922,2019-07-24,Dana White's Contender Series,DWC,4425611,ramazan kuramagomedov,W,4040956,jordan williams,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:401128922~c:268461,401128922-4030631-4407930,401128922,2019-07-24,Dana White's Contender Series,DWC,4426306,christian lohsen,L,4407930,jj okanovich,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128921~c:268456,401128921-4371002-4379279,401128921,2019-07-17,Dana White's Contender Series,DWC,3945573,stephen regman,L,4371002,antonio arroyo,False,2,SUBMISSION,8.52,False
s:3301~l:3321~e:401128921~c:268457,401128921-4379257-4249193,401128921,2019-07-17,Dana White's Contender Series,DWC,4312854,ricardo prasel,L,4249193,don'tale mayes,False,1,KO-TKO,4.98,False
s:3301~l:3321~e:401128921~c:268454,401128921-4424582-4354427,401128921,2019-07-17,Dana White's Contender Series,DWC,4424478,lance lawrence,L,4424582,kevin syler,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128920~c:268448,401128920-4423876-4370999,401128920,2019-07-10,Dana White's Contender Series,DWC,4423875,jesse wallace,L,4423876,joe solecki,False,1,SUBMISSION,3.82,False
s:3301~l:3321~e:401128920~c:268449,401128920-2953005-3955820,401128920,2019-07-10,Dana White's Contender Series,DWC,4095179,kenneth bergh,D,3955820,antonio trocoli,False,1,NO-CONTEST,3.95,False
s:3301~l:3321~e:401128920~c:268450,401128920-4425706-4357591,401128920,2019-07-10,Dana White's Contender Series,DWC,4425705,chris ocon,L,4425706,hunter azure,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128919~c:268445,401128919-4423425-2989137,401128919,2019-06-26,Dana White's Contender Series,DWC,4030352,zach zane,L,4423425,justin gonzales,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128919~c:268447,401128919-4239077-4010864,401128919,2019-06-26,Dana White's Contender Series,DWC,4392322,richie santiago,L,4010864,miles johns,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128917~c:268442,401128917-4423213-3020395,401128917,2019-06-19,Dana White's Contender Series,DWC,3039935,alton meeks,L,4423213,yorgan de castro,False,1,KO-TKO,4.25,False
s:3301~l:3321~e:401074498~c:265421,401074498-4372194-4350872,401074498,2018-08-12,Dana White's Contender Series,DWC,4372190,mabelly lima,L,4372194,luana carolina,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401074498~c:265422,401074498-3170348-3971629,401074498,2018-08-12,Dana White's Contender Series,DWC,4030631,gisele moreira,W,3971629,dayana silva,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:401074497~c:265412,401074497-3170348-3108776,401074497,2018-08-12,Dana White's Contender Series,DWC,4379279,leonardo silva de oliveira,L,3108776,marcio alexandre jr.,False,1,SUBMISSION,1.87,False
s:3301~l:3321~e:401074496~c:265424,401074496-4371004-3073380,401074496,2018-08-11,Dana White's Contender Series,DWC,4370999,maiara amanajas dos santos,L,4371004,sarah frota,False,1,KO-TKO,3.43,False
s:3301~l:3321~e:401074496~c:265426,401074496-2996856-3900464,401074496,2018-08-11,Dana White's Contender Series,DWC,4379257,marcos conrado jr.,L,3900464,augusto sakai,False,2,KO-TKO,8.15,False
s:3301~l:3321~e:401033283~c:265433,401033283-4045133-4070902,401033283,2018-08-08,Dana White's Contender Series,DWC,4354427,marty coughran,L,4070902,alex gilpin,False,2,SUBMISSION,6.92,False
s:3301~l:3321~e:401033284~c:265458,401033284-3945903-3150681,401033284,2018-08-01,Dana White's Contender Series,DWC,4357591,maurice mitchell,L,3150681,jordan griffin,False,1,SUBMISSION,3.95,False
s:3301~l:3321~e:401033282~c:265439,401033282-4355664-3039664,401033282,2018-07-25,Dana White's Contender Series,DWC,2953005,nick newell,L,4355664,alexander munoz,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401033280~c:265451,401033280-4239492-3892462,401033280,2018-07-11,Dana White's Contender Series,DWC,3020395,toby misech,L,4239492,ricky palacios,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:400961602~c:237192,400961602-3019246-2506570,400961602,2017-07-11,Dana White's Contender Series,DWC,2989137,matt bessette,D,3019246,kurt holobaugh,False,1,NO-CONTEST,2.98,False
s:3301~l:3321~e:401033279~c:265475,401033279-4232927-3611366,401033279,2018-06-27,Dana White's Contender Series,DWC,4294510,austin tweedy,L,3611366,te edwards,False,1,KO-TKO,0.47,False
s:3301~l:3321~e:401033279~c:265478,401033279-4073937-4040956,401033279,2018-06-27,Dana White's Contender Series,DWC,4062284,tim caron,D,4040956,jordan williams,False,3,NO-CONTEST,13.620000000000001,True
